#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#plane-parallel geometry
#
12+log(O/H) T_eff log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
7.1 100000.00 -2.25 0.0000 0.0000 0.0048 0.0686 0.0000 0.0000 0.0000 0.0269 0.0202 0.0000 0.1183 0.0273 0.0882 0.0043 0.1069 0.0000 0.0000
7.1 100000.00 -2.00 0.0000 0.0011 0.0039 0.0873 0.0000 0.0016 0.0019 0.0252 0.0171 0.0000 0.1673 0.0229 0.0867 0.0037 0.1045 0.0000 0.0000
7.1 100000.00 -1.75 0.0000 0.0020 0.0032 0.1000 0.0000 0.0031 0.0049 0.0229 0.0140 0.0000 0.2235 0.0186 0.0813 0.0031 0.0977 0.0000 0.0000
7.1 100000.00 -1.50 0.0000 0.0035 0.0025 0.1048 0.0000 0.0052 0.0113 0.0199 0.0113 0.0000 0.2812 0.0149 0.0726 0.0025 0.0868 0.0000 0.0000
7.4 30000.00 -4.00 0.0093 0.0000 0.0033 0.0000 0.0321 0.0000 0.0000 0.0000 0.0067 0.0000 0.0000 0.0102 0.0000 0.0000 0.0000 0.0022 0.0000
7.4 30000.00 -3.75 0.0083 0.0000 0.0041 0.0000 0.0329 0.0000 0.0000 0.0000 0.0104 0.0000 0.0000 0.0157 0.0000 0.0000 0.0000 0.0022 0.0000
7.4 30000.00 -3.50 0.0076 0.0000 0.0048 0.0000 0.0338 0.0000 0.0000 0.0000 0.0157 0.0000 0.0000 0.0235 0.0000 0.0000 0.0000 0.0022 0.0000
7.4 30000.00 -3.25 0.0069 0.0000 0.0054 0.0000 0.0347 0.0000 0.0000 0.0000 0.0228 0.0000 0.0000 0.0337 0.0017 0.0000 0.0021 0.0022 0.0000
7.4 30000.00 -3.00 0.0063 0.0000 0.0062 0.0000 0.0354 0.0000 0.0000 0.0000 0.0313 0.0000 0.0000 0.0457 0.0043 0.0012 0.0053 0.0022 0.0000
7.4 30000.00 -2.75 0.0056 0.0000 0.0070 0.0000 0.0360 0.0000 0.0000 0.0012 0.0401 0.0000 0.0000 0.0580 0.0102 0.0024 0.0126 0.0020 0.0000
7.4 30000.00 -2.50 0.0048 0.0000 0.0080 0.0000 0.0361 0.0000 0.0000 0.0022 0.0482 0.0000 0.0000 0.0691 0.0219 0.0041 0.0269 0.0018 0.0000
7.4 30000.00 -2.25 0.0037 0.0000 0.0092 0.0000 0.0357 0.0000 0.0000 0.0040 0.0550 0.0000 0.0000 0.0782 0.0418 0.0061 0.0513 0.0015 0.0000
7.4 30000.00 -2.00 0.0024 0.0000 0.0104 0.0017 0.0343 0.0000 0.0000 0.0071 0.0601 0.0000 0.0000 0.0848 0.0703 0.0082 0.0860 0.0011 0.0000
7.4 30000.00 -1.75 0.0013 0.0000 0.0114 0.0033 0.0316 0.0000 0.0000 0.0118 0.0636 0.0000 0.0000 0.0891 0.1038 0.0100 0.1264 0.0000 0.0000
7.4 30000.00 -1.50 0.0000 0.0000 0.0121 0.0061 0.0278 0.0000 0.0000 0.0181 0.0658 0.0000 0.0000 0.0916 0.1364 0.0115 0.1650 0.0000 0.0000
7.4 32500.00 -4.00 0.0084 0.0000 0.0043 0.0000 0.0337 0.0000 0.0000 0.0000 0.0085 0.0000 0.0000 0.0129 0.0000 0.0000 0.0000 0.0022 0.0000
7.4 32500.00 -3.75 0.0073 0.0000 0.0051 0.0000 0.0341 0.0000 0.0000 0.0000 0.0130 0.0000 0.0000 0.0196 0.0000 0.0000 0.0000 0.0022 0.0000
7.4 32500.00 -3.50 0.0062 0.0000 0.0061 0.0000 0.0346 0.0000 0.0000 0.0000 0.0194 0.0000 0.0000 0.0289 0.0013 0.0000 0.0016 0.0022 0.0000
7.4 32500.00 -3.25 0.0053 0.0000 0.0070 0.0000 0.0350 0.0000 0.0000 0.0000 0.0274 0.0000 0.0000 0.0403 0.0036 0.0000 0.0044 0.0022 0.0000
7.4 32500.00 -3.00 0.0044 0.0000 0.0080 0.0000 0.0353 0.0000 0.0000 0.0017 0.0363 0.0000 0.0000 0.0528 0.0092 0.0020 0.0114 0.0021 0.0000
7.4 32500.00 -2.75 0.0035 0.0000 0.0090 0.0000 0.0353 0.0000 0.0000 0.0031 0.0449 0.0000 0.0000 0.0647 0.0211 0.0038 0.0260 0.0018 0.0000
7.4 32500.00 -2.50 0.0026 0.0000 0.0100 0.0000 0.0346 0.0000 0.0000 0.0055 0.0525 0.0000 0.0000 0.0749 0.0422 0.0059 0.0519 0.0015 0.0000
7.4 32500.00 -2.25 0.0017 0.0000 0.0110 0.0019 0.0328 0.0000 0.0000 0.0095 0.0586 0.0000 0.0000 0.0828 0.0728 0.0081 0.0893 0.0011 0.0000
7.4 32500.00 -2.00 0.0000 0.0000 0.0118 0.0037 0.0297 0.0000 0.0000 0.0153 0.0631 0.0000 0.0000 0.0884 0.1085 0.0101 0.1324 0.0000 0.0000
7.4 32500.00 -1.75 0.0000 0.0000 0.0123 0.0068 0.0254 0.0000 0.0000 0.0227 0.0660 0.0000 0.0000 0.0917 0.1429 0.0115 0.1734 0.0000 0.0000
7.4 32500.00 -1.50 0.0000 0.0000 0.0125 0.0120 0.0205 0.0000 0.0000 0.0309 0.0675 0.0000 0.0000 0.0932 0.1717 0.0125 0.2068 0.0000 0.0000
7.4 35000.00 -4.00 0.0076 0.0000 0.0051 0.0000 0.0351 0.0000 0.0000 0.0000 0.0102 0.0000 0.0000 0.0156 0.0000 0.0000 0.0000 0.0022 0.0000
7.4 35000.00 -3.75 0.0063 0.0000 0.0061 0.0000 0.0350 0.0000 0.0000 0.0000 0.0155 0.0000 0.0000 0.0234 0.0000 0.0000 0.0010 0.0022 0.0000
7.4 35000.00 -3.50 0.0051 0.0000 0.0071 0.0000 0.0351 0.0000 0.0000 0.0012 0.0227 0.0000 0.0000 0.0337 0.0024 0.0000 0.0029 0.0022 0.0000
7.4 35000.00 -3.25 0.0040 0.0000 0.0082 0.0000 0.0350 0.0000 0.0000 0.0021 0.0313 0.0000 0.0000 0.0459 0.0065 0.0013 0.0080 0.0021 0.0000
7.4 35000.00 -3.00 0.0030 0.0000 0.0092 0.0000 0.0346 0.0000 0.0000 0.0038 0.0403 0.0000 0.0000 0.0585 0.0163 0.0029 0.0202 0.0019 0.0000
7.4 35000.00 -2.75 0.0022 0.0000 0.0102 0.0000 0.0336 0.0000 0.0000 0.0066 0.0487 0.0000 0.0000 0.0698 0.0357 0.0051 0.0440 0.0016 0.0000
7.4 35000.00 -2.50 0.0015 0.0000 0.0111 0.0017 0.0316 0.0000 0.0000 0.0110 0.0557 0.0000 0.0000 0.0790 0.0661 0.0074 0.0812 0.0012 0.0000
7.4 35000.00 -2.25 0.0000 0.0000 0.0118 0.0035 0.0282 0.0000 0.0000 0.0175 0.0611 0.0000 0.0000 0.0859 0.1034 0.0096 0.1265 0.0000 0.0000
7.4 35000.00 -2.00 0.0000 0.0000 0.0123 0.0067 0.0237 0.0000 0.0000 0.0255 0.0649 0.0000 0.0000 0.0905 0.1405 0.0112 0.1710 0.0000 0.0000
7.4 35000.00 -1.75 0.0000 0.0000 0.0125 0.0121 0.0188 0.0000 0.0000 0.0342 0.0672 0.0000 0.0000 0.0929 0.1720 0.0124 0.2080 0.0000 0.0000
7.4 35000.00 -1.50 0.0000 0.0000 0.0126 0.0207 0.0140 0.0000 0.0000 0.0423 0.0680 0.0000 0.0000 0.0934 0.1960 0.0132 0.2354 0.0000 0.0000
7.4 37500.00 -4.00 0.0070 0.0000 0.0059 0.0000 0.0362 0.0000 0.0000 0.0000 0.0119 0.0000 0.0000 0.0181 0.0000 0.0000 0.0000 0.0022 0.0000
7.4 37500.00 -3.75 0.0056 0.0000 0.0069 0.0000 0.0357 0.0000 0.0000 0.0013 0.0178 0.0000 0.0000 0.0267 0.0013 0.0000 0.0017 0.0022 0.0000
7.4 37500.00 -3.50 0.0043 0.0000 0.0080 0.0000 0.0352 0.0000 0.0000 0.0023 0.0255 0.0000 0.0000 0.0378 0.0038 0.0000 0.0047 0.0022 0.0000
7.4 37500.00 -3.25 0.0032 0.0000 0.0090 0.0000 0.0345 0.0000 0.0000 0.0040 0.0344 0.0000 0.0000 0.0504 0.0104 0.0018 0.0128 0.0021 0.0000
7.4 37500.00 -3.00 0.0023 0.0000 0.0100 0.0000 0.0332 0.0000 0.0000 0.0069 0.0434 0.0000 0.0000 0.0627 0.0254 0.0037 0.0314 0.0018 0.0000
7.4 37500.00 -2.75 0.0016 0.0000 0.0109 0.0014 0.0310 0.0000 0.0000 0.0115 0.0513 0.0000 0.0000 0.0734 0.0525 0.0062 0.0647 0.0014 0.0000
7.4 37500.00 -2.50 0.0010 0.0000 0.0116 0.0030 0.0275 0.0000 0.0000 0.0181 0.0578 0.0000 0.0000 0.0817 0.0898 0.0086 0.1102 0.0010 0.0000
7.4 37500.00 -2.25 0.0000 0.0000 0.0121 0.0059 0.0229 0.0000 0.0000 0.0265 0.0627 0.0000 0.0000 0.0877 0.1297 0.0105 0.1585 0.0000 0.0000
7.4 37500.00 -2.00 0.0000 0.0000 0.0124 0.0111 0.0179 0.0000 0.0000 0.0355 0.0659 0.0000 0.0000 0.0914 0.1650 0.0120 0.2004 0.0000 0.0000
7.4 37500.00 -1.75 0.0000 0.0000 0.0126 0.0194 0.0132 0.0000 0.0000 0.0439 0.0676 0.0000 0.0000 0.0930 0.1926 0.0130 0.2323 0.0000 0.0000
7.4 37500.00 -1.50 0.0000 0.0000 0.0125 0.0323 0.0094 0.0000 0.0000 0.0507 0.0676 0.0000 0.0000 0.0923 0.2128 0.0136 0.2548 0.0000 0.0000
7.4 40000.00 -4.00 0.0064 0.0000 0.0065 0.0000 0.0371 0.0000 0.0000 0.0014 0.0134 0.0000 0.0000 0.0203 0.0000 0.0000 0.0000 0.0023 0.0000
7.4 40000.00 -3.75 0.0050 0.0000 0.0076 0.0000 0.0360 0.0000 0.0000 0.0023 0.0198 0.0000 0.0000 0.0296 0.0020 0.0000 0.0025 0.0023 0.0000
7.4 40000.00 -3.50 0.0037 0.0000 0.0086 0.0000 0.0349 0.0000 0.0000 0.0039 0.0279 0.0000 0.0000 0.0412 0.0057 0.0000 0.0071 0.0022 0.0000
7.4 40000.00 -3.25 0.0027 0.0000 0.0096 0.0000 0.0333 0.0000 0.0000 0.0067 0.0369 0.0000 0.0000 0.0538 0.0152 0.0023 0.0189 0.0020 0.0000
7.4 40000.00 -3.00 0.0018 0.0000 0.0105 0.0000 0.0310 0.0000 0.0000 0.0111 0.0456 0.0000 0.0000 0.0658 0.0360 0.0045 0.0444 0.0017 0.0000
7.4 40000.00 -2.75 0.0012 0.0000 0.0112 0.0022 0.0275 0.0000 0.0000 0.0175 0.0532 0.0000 0.0000 0.0758 0.0698 0.0071 0.0859 0.0012 0.0000
7.4 40000.00 -2.50 0.0000 0.0000 0.0118 0.0047 0.0229 0.0000 0.0000 0.0259 0.0592 0.0000 0.0000 0.0834 0.1111 0.0094 0.1362 0.0000 0.0000
7.4 40000.00 -2.25 0.0000 0.0000 0.0123 0.0092 0.0178 0.0000 0.0000 0.0350 0.0636 0.0000 0.0000 0.0886 0.1507 0.0112 0.1838 0.0000 0.0000
7.4 40000.00 -2.00 0.0000 0.0000 0.0125 0.0168 0.0131 0.0000 0.0000 0.0437 0.0663 0.0000 0.0000 0.0915 0.1830 0.0125 0.2218 0.0000 0.0000
7.4 40000.00 -1.75 0.0000 0.0000 0.0125 0.0288 0.0092 0.0000 0.0000 0.0509 0.0672 0.0000 0.0000 0.0920 0.2071 0.0133 0.2494 0.0000 0.0000
7.4 40000.00 -1.50 0.0000 0.0000 0.0122 0.0465 0.0063 0.0000 0.0000 0.0564 0.0663 0.0000 0.0000 0.0901 0.2246 0.0138 0.2684 0.0000 0.0000
7.4 45000.00 -4.00 0.0055 0.0000 0.0076 0.0000 0.0380 0.0000 0.0000 0.0034 0.0159 0.0000 0.0000 0.0241 0.0013 0.0000 0.0016 0.0023 0.0000
7.4 45000.00 -3.75 0.0041 0.0000 0.0086 0.0000 0.0356 0.0000 0.0000 0.0055 0.0229 0.0000 0.0000 0.0343 0.0037 0.0000 0.0046 0.0023 0.0000
7.4 45000.00 -3.50 0.0029 0.0000 0.0095 0.0000 0.0329 0.0000 0.0000 0.0089 0.0314 0.0000 0.0000 0.0463 0.0105 0.0014 0.0131 0.0022 0.0000
7.4 45000.00 -3.25 0.0020 0.0000 0.0103 0.0000 0.0294 0.0000 0.0000 0.0141 0.0403 0.0000 0.0000 0.0586 0.0271 0.0033 0.0335 0.0019 0.0000
7.4 45000.00 -3.00 0.0013 0.0000 0.0111 0.0019 0.0250 0.0000 0.0000 0.0214 0.0486 0.0000 0.0000 0.0698 0.0585 0.0058 0.0721 0.0015 0.0000
7.4 45000.00 -2.75 0.0000 0.0000 0.0116 0.0045 0.0199 0.0000 0.0000 0.0302 0.0554 0.0000 0.0000 0.0786 0.1007 0.0084 0.1238 0.0010 0.0000
7.4 45000.00 -2.50 0.0000 0.0000 0.0121 0.0095 0.0148 0.0000 0.0000 0.0394 0.0606 0.0000 0.0000 0.0849 0.1435 0.0105 0.1756 0.0000 0.0000
7.4 45000.00 -2.25 0.0000 0.0000 0.0123 0.0182 0.0104 0.0000 0.0000 0.0476 0.0639 0.0000 0.0000 0.0886 0.1789 0.0120 0.2178 0.0000 0.0000
7.4 45000.00 -2.00 0.0000 0.0000 0.0123 0.0321 0.0070 0.0000 0.0000 0.0542 0.0653 0.0000 0.0000 0.0896 0.2056 0.0130 0.2486 0.0000 0.0000
7.4 45000.00 -1.75 0.0000 0.0000 0.0120 0.0526 0.0047 0.0000 0.0000 0.0592 0.0646 0.0000 0.0012 0.0879 0.2252 0.0135 0.2703 0.0000 0.0000
7.4 45000.00 -1.50 0.0000 0.0000 0.0113 0.0803 0.0032 0.0000 0.0000 0.0628 0.0618 0.0000 0.0018 0.0833 0.2396 0.0138 0.2853 0.0000 0.0000
7.4 50000.00 -4.00 0.0049 0.0000 0.0084 0.0000 0.0378 0.0000 0.0000 0.0067 0.0178 0.0000 0.0000 0.0270 0.0020 0.0000 0.0025 0.0024 0.0000
7.4 50000.00 -3.75 0.0035 0.0000 0.0093 0.0000 0.0338 0.0000 0.0000 0.0103 0.0251 0.0000 0.0000 0.0375 0.0059 0.0000 0.0074 0.0023 0.0000
7.4 50000.00 -3.50 0.0024 0.0000 0.0101 0.0000 0.0295 0.0000 0.0000 0.0156 0.0337 0.0000 0.0000 0.0495 0.0164 0.0019 0.0203 0.0021 0.0000
7.4 50000.00 -3.25 0.0016 0.0000 0.0108 0.0013 0.0245 0.0000 0.0000 0.0229 0.0424 0.0000 0.0000 0.0615 0.0402 0.0041 0.0497 0.0018 0.0000
7.4 50000.00 -3.00 0.0011 0.0000 0.0114 0.0034 0.0190 0.0000 0.0000 0.0315 0.0501 0.0000 0.0000 0.0718 0.0790 0.0068 0.0974 0.0013 0.0000
7.4 50000.00 -2.75 0.0000 0.0000 0.0118 0.0078 0.0138 0.0000 0.0000 0.0404 0.0563 0.0000 0.0000 0.0796 0.1239 0.0092 0.1522 0.0000 0.0000
7.4 50000.00 -2.50 0.0000 0.0000 0.0121 0.0162 0.0095 0.0000 0.0000 0.0483 0.0606 0.0000 0.0011 0.0846 0.1640 0.0111 0.2005 0.0000 0.0000
7.4 50000.00 -2.25 0.0000 0.0000 0.0121 0.0302 0.0063 0.0000 0.0000 0.0546 0.0628 0.0000 0.0016 0.0867 0.1951 0.0123 0.2370 0.0000 0.0000
7.4 50000.00 -2.00 0.0000 0.0000 0.0117 0.0514 0.0041 0.0000 0.0000 0.0595 0.0628 0.0000 0.0023 0.0857 0.2179 0.0130 0.2630 0.0000 0.0000
7.4 50000.00 -1.75 0.0000 0.0000 0.0111 0.0803 0.0027 0.0000 0.0000 0.0631 0.0604 0.0000 0.0035 0.0817 0.2349 0.0133 0.2813 0.0000 0.0000
7.4 50000.00 -1.50 0.0000 0.0000 0.0101 0.1160 0.0018 0.0000 0.0000 0.0657 0.0559 0.0000 0.0055 0.0749 0.2477 0.0132 0.2942 0.0000 0.0000
7.4 55000.00 -4.00 0.0045 0.0000 0.0090 0.0000 0.0367 0.0000 0.0000 0.0111 0.0192 0.0000 0.0000 0.0291 0.0029 0.0000 0.0036 0.0024 0.0000
7.4 55000.00 -3.75 0.0032 0.0000 0.0097 0.0000 0.0312 0.0000 0.0000 0.0161 0.0267 0.0000 0.0000 0.0397 0.0084 0.0000 0.0104 0.0023 0.0000
7.4 55000.00 -3.50 0.0022 0.0000 0.0104 0.0000 0.0255 0.0000 0.0000 0.0229 0.0351 0.0000 0.0000 0.0516 0.0226 0.0023 0.0281 0.0021 0.0000
7.4 55000.00 -3.25 0.0014 0.0000 0.0110 0.0020 0.0197 0.0000 0.0000 0.0310 0.0436 0.0000 0.0000 0.0631 0.0525 0.0047 0.0650 0.0017 0.0000
7.4 55000.00 -3.00 0.0000 0.0000 0.0115 0.0052 0.0143 0.0000 0.0000 0.0394 0.0509 0.0000 0.0000 0.0727 0.0955 0.0074 0.1177 0.0012 0.0000
7.4 55000.00 -2.75 0.0000 0.0000 0.0118 0.0120 0.0097 0.0000 0.0000 0.0471 0.0564 0.0000 0.0016 0.0795 0.1399 0.0097 0.1717 0.0000 0.0000
7.4 55000.00 -2.50 0.0000 0.0000 0.0119 0.0243 0.0064 0.0000 0.0000 0.0534 0.0598 0.0000 0.0026 0.0833 0.1766 0.0113 0.2157 0.0000 0.0000
7.4 55000.00 -2.25 0.0000 0.0000 0.0117 0.0442 0.0041 0.0000 0.0000 0.0583 0.0608 0.0000 0.0039 0.0837 0.2042 0.0123 0.2478 0.0000 0.0000
7.4 55000.00 -2.00 0.0000 0.0000 0.0110 0.0724 0.0027 0.0000 0.0000 0.0621 0.0593 0.0000 0.0058 0.0807 0.2246 0.0128 0.2706 0.0000 0.0000
7.4 55000.00 -1.75 0.0000 0.0000 0.0101 0.1081 0.0018 0.0000 0.0000 0.0649 0.0555 0.0000 0.0090 0.0748 0.2399 0.0128 0.2867 0.0000 0.0000
7.4 55000.00 -1.50 0.0000 0.0000 0.0089 0.1484 0.0012 0.0000 0.0000 0.0671 0.0498 0.0000 0.0147 0.0666 0.2515 0.0123 0.2981 0.0000 0.0000
7.4 60000.00 -4.00 0.0042 0.0000 0.0095 0.0000 0.0349 0.0000 0.0000 0.0162 0.0202 0.0000 0.0000 0.0306 0.0038 0.0000 0.0048 0.0024 0.0000
7.4 60000.00 -3.75 0.0029 0.0000 0.0101 0.0000 0.0282 0.0000 0.0000 0.0223 0.0277 0.0000 0.0000 0.0412 0.0109 0.0011 0.0136 0.0023 0.0000
7.4 60000.00 -3.50 0.0020 0.0000 0.0107 0.0000 0.0218 0.0000 0.0000 0.0296 0.0361 0.0000 0.0000 0.0529 0.0288 0.0026 0.0358 0.0020 0.0000
7.4 60000.00 -3.25 0.0013 0.0000 0.0112 0.0028 0.0159 0.0000 0.0000 0.0375 0.0442 0.0000 0.0000 0.0639 0.0633 0.0051 0.0782 0.0016 0.0000
7.4 60000.00 -3.00 0.0000 0.0000 0.0116 0.0074 0.0109 0.0000 0.0000 0.0450 0.0511 0.0000 0.0018 0.0728 0.1079 0.0078 0.1329 0.0011 0.0000
7.4 60000.00 -2.75 0.0000 0.0000 0.0118 0.0168 0.0072 0.0000 0.0000 0.0513 0.0560 0.0000 0.0034 0.0787 0.1504 0.0099 0.1845 0.0000 0.0000
7.4 60000.00 -2.50 0.0000 0.0000 0.0116 0.0334 0.0046 0.0000 0.0000 0.0564 0.0585 0.0000 0.0054 0.0812 0.1841 0.0113 0.2247 0.0000 0.0000
7.4 60000.00 -2.25 0.0000 0.0000 0.0112 0.0589 0.0029 0.0000 0.0000 0.0603 0.0583 0.0000 0.0083 0.0800 0.2091 0.0121 0.2535 0.0000 0.0000
7.4 60000.00 -2.00 0.0000 0.0000 0.0103 0.0930 0.0019 0.0000 0.0000 0.0634 0.0555 0.0000 0.0127 0.0754 0.2276 0.0123 0.2739 0.0000 0.0000
7.4 60000.00 -1.75 0.0000 0.0000 0.0091 0.1332 0.0013 0.0000 0.0000 0.0657 0.0506 0.0000 0.0204 0.0680 0.2414 0.0119 0.2882 0.0000 0.0000
7.4 60000.00 -1.50 0.0000 0.0000 0.0078 0.1749 0.0000 0.0000 0.0000 0.0675 0.0443 0.0000 0.0335 0.0591 0.2516 0.0111 0.2977 0.0000 0.0000
7.4 70000.00 -4.00 0.0039 0.0000 0.0101 0.0000 0.0307 0.0000 0.0000 0.0269 0.0214 0.0000 0.0000 0.0324 0.0055 0.0000 0.0070 0.0025 0.0000
7.4 70000.00 -3.75 0.0027 0.0000 0.0106 0.0000 0.0227 0.0000 0.0000 0.0333 0.0288 0.0000 0.0000 0.0428 0.0158 0.0013 0.0197 0.0023 0.0000
7.4 70000.00 -3.50 0.0018 0.0000 0.0110 0.0016 0.0161 0.0000 0.0000 0.0398 0.0369 0.0000 0.0000 0.0540 0.0397 0.0031 0.0493 0.0020 0.0000
7.4 70000.00 -3.25 0.0012 0.0000 0.0113 0.0048 0.0109 0.0000 0.0000 0.0460 0.0445 0.0000 0.0023 0.0641 0.0792 0.0057 0.0979 0.0015 0.0000
7.4 70000.00 -3.00 0.0000 0.0000 0.0115 0.0124 0.0071 0.0000 0.0000 0.0513 0.0505 0.0000 0.0058 0.0718 0.1233 0.0082 0.1518 0.0011 0.0000
7.4 70000.00 -2.75 0.0000 0.0000 0.0114 0.0273 0.0045 0.0000 0.0000 0.0556 0.0542 0.0000 0.0109 0.0760 0.1613 0.0100 0.1977 0.0000 0.0000
7.4 70000.00 -2.50 0.0000 0.0000 0.0110 0.0520 0.0028 0.0000 0.0000 0.0590 0.0550 0.0000 0.0178 0.0761 0.1901 0.0111 0.2317 0.0000 0.0000
7.4 70000.00 -2.25 0.0000 0.0000 0.0101 0.0866 0.0018 0.0000 0.0000 0.0616 0.0528 0.0000 0.0283 0.0723 0.2110 0.0114 0.2554 0.0000 0.0000
7.4 70000.00 -2.00 0.0000 0.0000 0.0089 0.1281 0.0012 0.0000 0.0000 0.0637 0.0483 0.0000 0.0450 0.0653 0.2258 0.0110 0.2713 0.0000 0.0000
7.4 70000.00 -1.75 0.0000 0.0000 0.0076 0.1710 0.0000 0.0000 0.0000 0.0650 0.0422 0.0000 0.0719 0.0565 0.2357 0.0101 0.2808 0.0000 0.0000
7.4 70000.00 -1.50 0.0000 0.0000 0.0063 0.2091 0.0000 0.0000 0.0000 0.0653 0.0357 0.0000 0.1138 0.0474 0.2407 0.0089 0.2844 0.0000 0.0000
7.4 80000.00 -4.00 0.0039 0.0000 0.0105 0.0000 0.0270 0.0000 0.0000 0.0362 0.0219 0.0000 0.0000 0.0332 0.0070 0.0000 0.0088 0.0025 0.0000
7.4 80000.00 -3.75 0.0026 0.0000 0.0108 0.0000 0.0188 0.0000 0.0000 0.0414 0.0292 0.0000 0.0000 0.0434 0.0198 0.0015 0.0247 0.0023 0.0000
7.4 80000.00 -3.50 0.0018 0.0000 0.0111 0.0023 0.0127 0.0000 0.0000 0.0462 0.0369 0.0000 0.0014 0.0539 0.0476 0.0034 0.0592 0.0020 0.0000
7.4 80000.00 -3.25 0.0012 0.0000 0.0113 0.0069 0.0083 0.0000 0.0000 0.0505 0.0440 0.0000 0.0053 0.0634 0.0890 0.0059 0.1099 0.0015 0.0000
7.4 80000.00 -3.00 0.0000 0.0000 0.0114 0.0176 0.0052 0.0000 0.0000 0.0541 0.0494 0.0000 0.0136 0.0700 0.1306 0.0083 0.1606 0.0010 0.0000
7.4 80000.00 -2.75 0.0000 0.0000 0.0110 0.0378 0.0033 0.0000 0.0000 0.0571 0.0520 0.0000 0.0262 0.0727 0.1643 0.0098 0.2011 0.0000 0.0000
7.4 80000.00 -2.50 0.0000 0.0000 0.0102 0.0691 0.0020 0.0000 0.0000 0.0593 0.0514 0.0000 0.0446 0.0709 0.1887 0.0105 0.2298 0.0000 0.0000
7.4 80000.00 -2.25 0.0000 0.0000 0.0091 0.1092 0.0013 0.0000 0.0000 0.0608 0.0478 0.0000 0.0718 0.0653 0.2052 0.0104 0.2482 0.0000 0.0000
7.4 80000.00 -2.00 0.0000 0.0000 0.0078 0.1527 0.0000 0.0000 0.0000 0.0615 0.0423 0.0000 0.1118 0.0571 0.2151 0.0097 0.2582 0.0000 0.0000
7.4 80000.00 -1.75 0.0000 0.0000 0.0065 0.1927 0.0000 0.0000 0.0000 0.0610 0.0359 0.0000 0.1698 0.0481 0.2190 0.0085 0.2609 0.0000 0.0000
7.4 80000.00 -1.50 0.0000 0.0013 0.0053 0.2228 0.0000 0.0020 0.0011 0.0592 0.0297 0.0000 0.2508 0.0395 0.2166 0.0072 0.2561 0.0000 0.0000
7.4 90000.00 -4.00 0.0039 0.0000 0.0108 0.0000 0.0246 0.0000 0.0000 0.0435 0.0222 0.0000 0.0000 0.0337 0.0081 0.0000 0.0103 0.0026 0.0000
7.4 90000.00 -3.75 0.0027 0.0000 0.0110 0.0000 0.0165 0.0000 0.0000 0.0471 0.0292 0.0000 0.0000 0.0434 0.0226 0.0016 0.0283 0.0024 0.0000
7.4 90000.00 -3.50 0.0018 0.0000 0.0112 0.0030 0.0109 0.0000 0.0000 0.0502 0.0366 0.0000 0.0025 0.0535 0.0529 0.0035 0.0658 0.0020 0.0000
7.4 90000.00 -3.25 0.0012 0.0000 0.0113 0.0090 0.0070 0.0000 0.0000 0.0530 0.0434 0.0000 0.0100 0.0623 0.0946 0.0060 0.1168 0.0014 0.0000
7.4 90000.00 -3.00 0.0000 0.0000 0.0111 0.0228 0.0043 0.0000 0.0000 0.0553 0.0481 0.0000 0.0259 0.0681 0.1334 0.0082 0.1639 0.0010 0.0000
7.4 90000.00 -2.75 0.0000 0.0000 0.0106 0.0478 0.0026 0.0000 0.0000 0.0571 0.0497 0.0000 0.0520 0.0694 0.1626 0.0095 0.1990 0.0000 0.0000
7.4 90000.00 -2.50 0.0000 0.0000 0.0096 0.0835 0.0016 0.0000 0.0000 0.0581 0.0480 0.0000 0.0901 0.0662 0.1821 0.0099 0.2216 0.0000 0.0000
7.4 90000.00 -2.25 0.0000 0.0000 0.0083 0.1261 0.0010 0.0000 0.0000 0.0582 0.0436 0.0000 0.1423 0.0595 0.1932 0.0095 0.2336 0.0000 0.0000
7.4 90000.00 -2.00 0.0000 0.0000 0.0070 0.1682 0.0000 0.0012 0.0000 0.0570 0.0377 0.0000 0.2116 0.0508 0.1970 0.0085 0.2366 0.0000 0.0000
7.4 90000.00 -1.75 0.0000 0.0016 0.0057 0.2023 0.0000 0.0025 0.0025 0.0544 0.0313 0.0000 0.3021 0.0419 0.1939 0.0072 0.2312 0.0000 0.0000
7.4 90000.00 -1.50 0.0000 0.0031 0.0046 0.2225 0.0000 0.0047 0.0064 0.0503 0.0255 0.0000 0.4139 0.0339 0.1834 0.0059 0.2175 0.0000 0.0000
7.4 100000.00 -4.00 0.0041 0.0000 0.0109 0.0000 0.0234 0.0000 0.0000 0.0493 0.0223 0.0000 0.0000 0.0339 0.0088 0.0000 0.0112 0.0026 0.0000
7.4 100000.00 -3.75 0.0028 0.0000 0.0110 0.0010 0.0156 0.0000 0.0000 0.0513 0.0290 0.0000 0.0000 0.0432 0.0245 0.0016 0.0306 0.0024 0.0000
7.4 100000.00 -3.50 0.0019 0.0000 0.0112 0.0036 0.0102 0.0000 0.0000 0.0529 0.0362 0.0000 0.0040 0.0529 0.0562 0.0036 0.0698 0.0020 0.0000
