#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 140 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK), Rauch (80-120 kK)) 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584
8.9 35000 -3.95 0.0030 0.0000 0.0398 0.0025 0.0075 0.0213 0.0061 0.0000 0.0000 0.0000 0.0305
8.9 35000 -3.67 0.0057 0.0000 0.0504 0.0055 0.0101 0.0286 0.0082 0.0000 0.0000 0.0017 0.0439
8.9 35000 -3.39 0.0168 0.0000 0.0767 0.0142 0.0127 0.0357 0.0102 0.0000 0.0000 0.0041 0.0808
8.9 35000 -3.08 0.0834 0.0063 0.1521 0.0527 0.0189 0.0505 0.0145 0.0000 0.0000 0.0140 0.2167
8.9 35000 -2.82 0.2008 0.0291 0.1685 0.0971 0.0188 0.0498 0.0142 0.0000 0.0000 0.0236 0.3177
8.9 35000 -2.63 0.3187 0.0762 0.1981 0.1365 0.0130 0.0343 0.0098 0.0000 0.0000 0.0272 0.4033
8.9 35000 -2.38 0.4713 0.1479 0.1909 0.1873 0.0141 0.0371 0.0106 0.0000 0.0000 0.0354 0.4828
8.9 35000 -2.13 0.6425 0.2068 0.1737 0.2260 0.0157 0.0413 0.0117 0.0000 0.0000 0.0436 0.5316
8.9 35000 -1.89 0.8491 0.2704 0.1539 0.2603 0.0175 0.0461 0.0131 0.0000 0.0000 0.0549 0.5454
8.9 35000 -1.66 1.0826 0.3515 0.1345 0.2916 0.0193 0.0508 0.0143 0.0000 0.0000 0.0691 0.5217
8.9 35000 -1.42 1.2984 0.4773 0.1152 0.3163 0.0208 0.0550 0.0155 0.0000 0.0000 0.0842 0.4600
8.9 37500 -3.95 0.0069 0.0000 0.0621 0.0053 0.0106 0.0292 0.0083 0.0000 0.0000 0.0023 0.0509
8.9 37500 -3.67 0.0133 0.0000 0.0752 0.0112 0.0126 0.0345 0.0098 0.0000 0.0000 0.0042 0.0724
8.9 37500 -3.40 0.0366 0.0040 0.1205 0.0312 0.0193 0.0517 0.0149 0.0000 0.0000 0.0100 0.1413
8.9 37500 -3.09 0.1065 0.0275 0.1464 0.0715 0.0213 0.0564 0.0161 0.0000 0.0000 0.0206 0.2224
8.9 37500 -2.89 0.1858 0.0735 0.1952 0.1031 0.0207 0.0546 0.0156 0.0000 0.0000 0.0285 0.2945
8.9 37500 -2.62 0.3064 0.1942 0.1874 0.1583 0.0215 0.0566 0.0161 0.0000 0.0000 0.0429 0.3346
8.9 37500 -2.37 0.4815 0.3183 0.1711 0.2043 0.0221 0.0581 0.0165 0.0000 0.0000 0.0565 0.3560
8.9 37500 -2.13 0.6778 0.4660 0.1525 0.2405 0.0225 0.0592 0.0168 0.0000 0.0000 0.0689 0.3507
8.9 37500 -1.89 0.8321 0.6753 0.1337 0.2669 0.0227 0.0599 0.0169 0.0000 0.0000 0.0790 0.3203
8.9 37500 -1.65 0.9127 0.9841 0.1168 0.2873 0.0228 0.0601 0.0170 0.0000 0.0000 0.0876 0.2782
8.9 37500 -1.41 0.9344 1.4099 0.1044 0.3069 0.0228 0.0602 0.0169 0.0000 0.0000 0.0967 0.2395
8.9 40000 -3.95 0.0262 0.0013 0.1202 0.0149 0.0134 0.0356 0.0101 0.0000 0.0000 0.0072 0.1118
8.9 40000 -3.68 0.0524 0.0072 0.1671 0.0366 0.0215 0.0572 0.0164 0.0000 0.0000 0.0141 0.1858
8.9 40000 -3.40 0.0849 0.0302 0.1567 0.0614 0.0218 0.0578 0.0165 0.0000 0.0000 0.0200 0.2113
8.9 40000 -3.17 0.2595 0.0883 0.3177 0.1076 0.0228 0.0601 0.0171 0.0000 0.0000 0.0384 0.4030
8.9 40000 -2.89 0.4294 0.2834 0.2908 0.1700 0.0230 0.0605 0.0172 0.0000 0.0000 0.0554 0.4292
8.9 40000 -2.62 0.5753 0.5514 0.2397 0.2130 0.0231 0.0607 0.0173 0.0000 0.0000 0.0673 0.3905
8.9 40000 -2.36 0.6764 0.9480 0.2015 0.2497 0.0231 0.0608 0.0172 0.0000 0.0000 0.0793 0.3428
8.9 40000 -2.12 0.7186 1.4860 0.1779 0.2812 0.0231 0.0607 0.0172 0.0000 0.0000 0.0920 0.3007
8.9 40000 -1.88 0.7470 2.1456 0.1621 0.3117 0.0231 0.0606 0.0171 0.0000 0.0000 0.1059 0.2675
8.9 40000 -1.63 0.7453 3.0228 0.1501 0.3409 0.0230 0.0604 0.0170 0.0000 0.0013 0.1215 0.2371
8.9 40000 -1.39 0.7179 4.0525 0.1416 0.3642 0.0229 0.0601 0.0169 0.0000 0.0023 0.1367 0.2118
8.9 45000 -3.96 0.0578 0.0037 0.2029 0.0306 0.0206 0.0545 0.0157 0.0000 0.0000 0.0143 0.2034
8.9 45000 -3.71 0.1503 0.0080 0.3842 0.0499 0.0231 0.0611 0.0175 0.0000 0.0000 0.0256 0.3556
8.9 45000 -3.45 0.2907 0.0452 0.4282 0.0936 0.0234 0.0616 0.0176 0.0000 0.0000 0.0398 0.4909
8.9 45000 -3.17 0.5241 0.2214 0.4287 0.1661 0.0234 0.0615 0.0175 0.0000 0.0000 0.0611 0.5967
8.9 45000 -2.89 0.7148 0.5617 0.3567 0.2265 0.0234 0.0613 0.0175 0.0000 0.0000 0.0769 0.5573
8.9 45000 -2.61 0.8086 1.0527 0.2829 0.2697 0.0234 0.0613 0.0174 0.0000 0.0000 0.0886 0.4654
8.9 45000 -2.36 0.8430 1.6906 0.2376 0.3066 0.0234 0.0611 0.0174 0.0000 0.0000 0.1009 0.3931
8.9 45000 -2.12 0.8485 2.4969 0.2100 0.3384 0.0233 0.0610 0.0173 0.0000 0.0014 0.1136 0.3392
8.9 45000 -1.88 0.8289 3.4950 0.1916 0.3657 0.0233 0.0608 0.0172 0.0000 0.0028 0.1262 0.2959
8.9 45000 -1.64 0.7901 4.6768 0.1785 0.3869 0.0232 0.0606 0.0171 0.0000 0.0049 0.1377 0.2607
8.9 45000 -1.40 0.7409 6.0244 0.1690 0.4004 0.0231 0.0604 0.0171 0.0000 0.0081 0.1469 0.2323
8.9 50000 -3.98 0.1474 0.0051 0.4790 0.0399 0.0239 0.0631 0.0180 0.0000 0.0000 0.0266 0.3773
8.9 50000 -3.72 0.2772 0.0230 0.5522 0.0702 0.0241 0.0635 0.0181 0.0000 0.0000 0.0388 0.5171
8.9 50000 -3.45 0.4921 0.1143 0.5901 0.1248 0.0240 0.0630 0.0180 0.0000 0.0000 0.0568 0.6711
8.9 50000 -3.17 0.7494 0.4221 0.5520 0.1989 0.0238 0.0623 0.0178 0.0000 0.0000 0.0778 0.7287
8.9 50000 -2.89 0.9060 0.9577 0.4472 0.2592 0.0236 0.0618 0.0176 0.0000 0.0000 0.0928 0.6364
8.9 50000 -2.61 0.9280 1.7058 0.3556 0.3047 0.0235 0.0614 0.0175 0.0000 0.0000 0.1052 0.5142
8.9 50000 -2.37 0.9057 2.6172 0.3026 0.3378 0.0234 0.0611 0.0174 0.0000 0.0015 0.1172 0.4296
8.9 50000 -2.12 0.8689 3.7472 0.2694 0.3633 0.0233 0.0608 0.0172 0.0012 0.0034 0.1289 0.3678
8.9 50000 -1.88 0.8206 5.0725 0.2469 0.3816 0.0232 0.0605 0.0171 0.0016 0.0062 0.1393 0.3203
8.9 50000 -1.68 0.7749 6.3496 0.2329 0.3911 0.0231 0.0602 0.0170 0.0021 0.0097 0.1463 0.2882
8.9 50000 -1.40 0.7085 8.3428 0.2179 0.3939 0.0230 0.0598 0.0169 0.0031 0.0163 0.1522 0.2522
8.9 55000 -3.98 0.2975 0.0105 0.6959 0.0629 0.0253 0.0666 0.0190 0.0000 0.0000 0.0430 0.5823
8.9 55000 -3.72 0.5326 0.0470 0.7639 0.1069 0.0250 0.0656 0.0187 0.0000 0.0000 0.0599 0.7697
8.9 55000 -3.46 0.9081 0.2258 0.7812 0.1822 0.0245 0.0642 0.0183 0.0000 0.0000 0.0842 0.9506
8.9 55000 -3.18 1.2712 0.7722 0.6876 0.2740 0.0241 0.0629 0.0179 0.0000 0.0000 0.1096 0.9452
8.9 55000 -2.89 1.3675 1.6033 0.5366 0.3390 0.0238 0.0621 0.0177 0.0000 0.0000 0.1251 0.7645
8.9 55000 -2.63 1.2860 2.6610 0.4197 0.3842 0.0236 0.0616 0.0175 0.0000 0.0000 0.1384 0.5894
8.9 55000 -2.38 1.1785 3.8751 0.3514 0.4127 0.0235 0.0613 0.0174 0.0000 0.0021 0.1508 0.4746
8.9 55000 -2.14 1.0733 5.2722 0.3086 0.4313 0.0234 0.0611 0.0173 0.0000 0.0046 0.1621 0.3950
8.9 55000 -1.89 0.9715 6.8446 0.2790 0.4426 0.0233 0.0608 0.0173 0.0000 0.0082 0.1716 0.3362
8.9 55000 -1.65 0.8728 8.6175 0.2561 0.4452 0.0233 0.0606 0.0172 0.0000 0.0132 0.1784 0.2901
8.9 55000 -1.41 0.7864 10.4697 0.2385 0.4392 0.0232 0.0603 0.0171 0.0014 0.0198 0.1812 0.2552
8.9 60000 -3.98 0.4377 0.0223 0.9364 0.0654 0.0258 0.0678 0.0193 0.0000 0.0000 0.0551 0.7422
8.9 60000 -3.72 0.7552 0.0961 1.0306 0.1126 0.0252 0.0660 0.0188 0.0000 0.0000 0.0750 0.9571
8.9 60000 -3.45 1.1834 0.4141 1.0371 0.1925 0.0245 0.0640 0.0182 0.0011 0.0000 0.1011 1.1121
8.9 60000 -3.18 1.4773 1.1548 0.9091 0.2821 0.0240 0.0624 0.0178 0.0014 0.0000 0.1244 1.0455
8.9 60000 -2.89 1.4851 2.2789 0.7076 0.3550 0.0236 0.0613 0.0175 0.0016 0.0000 0.1402 0.8215
8.9 60000 -2.63 1.3479 3.5424 0.5612 0.3959 0.0234 0.0607 0.0172 0.0017 0.0020 0.1503 0.6381
8.9 60000 -2.38 1.2051 4.9980 0.4693 0.4148 0.0232 0.0602 0.0171 0.0020 0.0049 0.1571 0.5142
8.9 60000 -2.14 1.0786 6.6095 0.4104 0.4234 0.0230 0.0598 0.0169 0.0025 0.0092 0.1622 0.4298
8.9 60000 -1.96 0.9937 7.9313 0.3778 0.4252 0.0229 0.0595 0.0168 0.0030 0.0135 0.1648 0.3819
8.9 60000 -1.65 0.8628 10.3581 0.3345 0.4179 0.0227 0.0589 0.0166 0.0043 0.0229 0.1651 0.3191
8.9 60000 -1.41 0.7732 12.4285 0.3070 0.4043 0.0226 0.0584 0.0165 0.0059 0.0324 0.1617 0.2812
8.9 80000 -3.98 1.3405 0.0984 1.8192 0.1289 0.0286 0.0746 0.0213 0.0013 0.0000 0.1098 1.5214
8.9 80000 -3.73 2.0665 0.3863 1.8689 0.2073 0.0270 0.0702 0.0200 0.0018 0.0000 0.1398 1.8324
8.9 80000 -3.46 2.7081 1.3284 1.7372 0.3193 0.0256 0.0664 0.0189 0.0024 0.0000 0.1729 1.9248
8.9 80000 -3.20 2.8063 3.0409 1.4462 0.4291 0.0246 0.0637 0.0181 0.0029 0.0000 0.1990 1.6581
8.9 80000 -2.92 2.4428 5.2638 1.1050 0.5020 0.0239 0.0619 0.0176 0.0032 0.0025 0.2136 1.2400
8.9 80000 -2.67 2.0230 7.3788 0.8619 0.5082 0.0235 0.0608 0.0172 0.0035 0.0076 0.2119 0.9363
8.9 80000 -2.42 1.6886 9.5851 0.7031 0.4876 0.0232 0.0601 0.0170 0.0040 0.0156 0.2043 0.7362
8.9 80000 -2.18 1.4393 11.8507 0.5965 0.4631 0.0230 0.0595 0.0168 0.0049 0.0253 0.1962 0.6026
8.9 80000 -1.95 1.2448 14.1780 0.5171 0.4358 0.0229 0.0590 0.0166 0.0061 0.0367 0.1869 0.5063
8.9 80000 -1.71 1.0864 16.5779 0.4531 0.4048 0.0227 0.0585 0.0165 0.0079 0.0498 0.1756 0.4325
8.9 80000 -1.47 0.9604 18.9555 0.4017 0.3730 0.0225 0.0580 0.0163 0.0103 0.0635 0.1636 0.3763
8.9 100000 -3.99 2.4226 0.1986 2.6768 0.1775 0.0289 0.0752 0.0214 0.0350 0.0000 0.1574 2.2425
8.9 100000 -3.73 3.5257 0.7629 2.6443 0.2772 0.0260 0.0672 0.0191 0.0468 0.0000 0.1933 2.6000
8.9 100000 -3.47 4.1515 2.3940 2.3392 0.4083 0.0233 0.0603 0.0171 0.0608 0.0000 0.2285 2.5619
8.9 100000 -3.21 3.8409 4.8666 1.8602 0.5246 0.0214 0.0553 0.0157 0.0725 0.0017 0.2510 2.0686
8.9 100000 -2.94 3.0750 7.3215 1.3668 0.5718 0.0202 0.0521 0.0148 0.0791 0.0070 0.2490 1.4857
8.9 100000 -2.69 2.4567 9.1118 1.0468 0.5457 0.0195 0.0503 0.0142 0.0840 0.0150 0.2309 1.1076
8.9 100000 -2.45 2.0122 10.7730 0.8416 0.5081 0.0188 0.0484 0.0137 0.0925 0.0238 0.2156 0.8648
8.9 100000 -2.21 1.6932 12.3275 0.7029 0.4728 0.0180 0.0463 0.0131 0.1049 0.0330 0.2021 0.7040
8.9 100000 -1.98 1.4529 13.7000 0.5996 0.4376 0.0171 0.0439 0.0124 0.1203 0.0428 0.1885 0.5890
8.9 100000 -1.74 1.2625 14.7741 0.5178 0.4016 0.0161 0.0413 0.0117 0.1386 0.0529 0.1742 0.5019
8.9 100000 -1.50 1.1160 15.4212 0.4536 0.3675 0.0150 0.0385 0.0109 0.1588 0.0619 0.1605 0.4367
8.9 120000 -3.99 3.0420 0.2508 3.1210 0.1997 0.0291 0.0754 0.0214 0.0498 0.0000 0.1804 2.6117
8.9 120000 -3.74 4.3311 0.9518 3.0440 0.3075 0.0256 0.0662 0.0188 0.0655 0.0000 0.2183 2.9846
8.9 120000 -3.48 4.9488 2.9183 2.6569 0.4467 0.0225 0.0580 0.0165 0.0841 0.0000 0.2544 2.8893
8.9 120000 -3.22 4.4219 5.7656 2.0827 0.5665 0.0202 0.0520 0.0147 0.1002 0.0024 0.2755 2.2870
8.9 120000 -2.95 3.4261 8.3074 1.5017 0.6030 0.0187 0.0482 0.0137 0.1099 0.0094 0.2662 1.6133
8.9 120000 -2.70 2.6862 9.8992 1.1351 0.5626 0.0179 0.0459 0.0130 0.1170 0.0187 0.2405 1.1927
8.9 120000 -2.46 2.1807 11.3069 0.9043 0.5165 0.0170 0.0436 0.0123 0.1287 0.0275 0.2208 0.9277
8.9 120000 -2.22 1.8263 12.5613 0.7489 0.4764 0.0160 0.0411 0.0116 0.1443 0.0363 0.2048 0.7531
8.9 120000 -1.99 1.5609 13.5379 0.6336 0.4377 0.0150 0.0384 0.0108 0.1626 0.0454 0.1893 0.6284
8.9 120000 -1.76 1.3528 14.1342 0.5431 0.3995 0.0138 0.0354 0.0100 0.1834 0.0543 0.1738 0.5343
8.9 120000 -1.52 1.1926 14.2660 0.4727 0.3637 0.0126 0.0324 0.0091 0.2056 0.0614 0.1590 0.4638
