#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 140 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK), Rauch (80-120 kK)) 
#plane-paralell geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584	CIV_1549	CIII_1909
8.9 60000 -3.00 1.5849 1.4942 0.8471 0.3132 0.0237 0.0617 0.0176 0.0014 0.0000 0.1322 1.0024 0.0000 0.0205
8.9 60000 -2.75 1.5062 2.4309 0.6776 0.3668 0.0234 0.0610 0.0173 0.0015 0.0000 0.1430 0.7915 0.0000 0.0361
8.9 60000 -2.50 1.2836 3.4953 0.5259 0.4047 0.0233 0.0604 0.0172 0.0016 0.0012 0.1507 0.5868 0.0000 0.0557
8.9 60000 -2.25 1.0194 4.6211 0.4023 0.4223 0.0231 0.0600 0.0171 0.0018 0.0028 0.1545 0.4224 0.0000 0.0793
8.9 60000 -2.00 0.7840 5.7998 0.3077 0.4169 0.0230 0.0597 0.0169 0.0020 0.0060 0.1530 0.3040 0.0000 0.1082
8.9 60000 -1.75 0.6025 7.0811 0.2388 0.3919 0.0229 0.0595 0.0168 0.0024 0.0111 0.1459 0.2237 0.0011 0.1442
8.9 60000 -1.50 0.4724 8.5643 0.1904 0.3556 0.0228 0.0592 0.0167 0.0030 0.0186 0.1348 0.1706 0.0018 0.1913
8.9 80000 -4.00 1.2791 0.0819 1.8206 0.1217 0.0288 0.0752 0.0214 0.0013 0.0000 0.1072 1.4926 0.0000 0.0034
8.9 80000 -3.75 1.9516 0.2893 1.8876 0.1896 0.0272 0.0708 0.0202 0.0017 0.0000 0.1344 1.7999 0.0000 0.0097
8.9 80000 -3.50 2.6252 0.9118 1.8133 0.2831 0.0259 0.0672 0.0191 0.0022 0.0000 0.1639 1.9696 0.0000 0.0240
8.9 80000 -3.25 2.9525 2.1555 1.6007 0.3849 0.0249 0.0645 0.0183 0.0027 0.0000 0.1901 1.8621 0.0000 0.0499
8.9 80000 -3.00 2.8176 3.8300 1.3172 0.4704 0.0242 0.0625 0.0178 0.0029 0.0000 0.2086 1.5389 0.0000 0.0874
8.9 80000 -2.75 2.3871 5.6843 1.0338 0.5270 0.0237 0.0612 0.0174 0.0031 0.0022 0.2194 1.1635 0.0015 0.1350
8.9 80000 -2.50 1.8596 7.5318 0.7827 0.5434 0.0233 0.0603 0.0171 0.0033 0.0055 0.2201 0.8332 0.0022 0.1895
8.9 80000 -2.25 1.3805 9.2989 0.5787 0.5160 0.0231 0.0597 0.0169 0.0036 0.0115 0.2085 0.5820 0.0033 0.2481
8.9 80000 -2.00 1.0080 11.0336 0.4247 0.4566 0.0229 0.0593 0.0168 0.0040 0.0209 0.1865 0.4071 0.0062 0.3066
8.9 80000 -1.75 0.7461 12.9178 0.3160 0.3866 0.0228 0.0589 0.0166 0.0048 0.0332 0.1603 0.2921 0.0121 0.3651
8.9 80000 -1.50 0.5714 15.0657 0.2423 0.3202 0.0227 0.0586 0.0165 0.0060 0.0480 0.1349 0.2185 0.0237 0.4211
8.9 100000 -4.00 2.3217 0.1653 2.6867 0.1684 0.0292 0.0759 0.0216 0.0340 0.0000 0.1542 2.2070 0.0000 0.0110
8.9 100000 -3.75 3.3906 0.5795 2.6937 0.2562 0.0264 0.0683 0.0194 0.0446 0.0000 0.1876 2.5829 0.0000 0.0294
8.9 100000 -3.50 4.1938 1.7199 2.4765 0.3691 0.0239 0.0618 0.0176 0.0565 0.0000 0.2202 2.6846 0.0000 0.0654
8.9 100000 -3.25 4.2503 3.7088 2.0912 0.4836 0.0220 0.0567 0.0161 0.0675 0.0000 0.2459 2.3845 0.0000 0.1202
8.9 100000 -3.00 3.6955 5.9998 1.6547 0.5705 0.0207 0.0534 0.0151 0.0748 0.0024 0.2598 1.8657 0.0022 0.1871
8.9 100000 -2.75 2.9264 8.1423 1.2541 0.6100 0.0199 0.0513 0.0145 0.0788 0.0062 0.2590 1.3594 0.0042 0.2606
8.9 100000 -2.50 2.1918 10.0027 0.9232 0.5954 0.0194 0.0499 0.0141 0.0819 0.0130 0.2436 0.9536 0.0070 0.3380
8.9 100000 -2.25 1.5833 11.5779 0.6656 0.5361 0.0189 0.0486 0.0138 0.0869 0.0225 0.2172 0.6559 0.0126 0.4099
8.9 100000 -2.00 1.1369 12.9630 0.4775 0.4536 0.0183 0.0471 0.0133 0.0954 0.0346 0.1850 0.4536 0.0234 0.4692
8.9 100000 -1.75 0.8341 14.2669 0.3486 0.3700 0.0175 0.0450 0.0127 0.1093 0.0486 0.1527 0.3235 0.0424 0.5135
8.9 100000 -1.50 0.6381 15.4016 0.2634 0.2979 0.0164 0.0421 0.0119 0.1303 0.0632 0.1246 0.2420 0.0731 0.5396
8.9 120000 -4.00 2.9204 0.2090 3.1375 0.1898 0.0294 0.0763 0.0217 0.0485 0.0000 0.1770 2.5749 0.0000 0.0175
8.9 120000 -3.75 4.1904 0.7264 3.1079 0.2854 0.0261 0.0674 0.0192 0.0627 0.0000 0.2126 2.9759 0.0000 0.0449
8.9 120000 -3.50 5.0526 2.1192 2.8210 0.4059 0.0231 0.0597 0.0170 0.0787 0.0000 0.2463 3.0449 0.0000 0.0961
8.9 120000 -3.25 4.9709 4.4790 2.3526 0.5269 0.0208 0.0537 0.0152 0.0936 0.0011 0.2721 2.6581 0.0014 0.1707
8.9 120000 -3.00 4.1860 7.0779 1.8334 0.6148 0.0193 0.0497 0.0141 0.1040 0.0034 0.2838 2.0391 0.0038 0.2571
8.9 120000 -2.75 3.2173 9.3358 1.3641 0.6460 0.0184 0.0472 0.0134 0.1098 0.0086 0.2774 1.4583 0.0076 0.3455
8.9 120000 -2.50 2.3576 11.1162 0.9864 0.6164 0.0177 0.0456 0.0129 0.1142 0.0171 0.2542 1.0094 0.0130 0.4293
8.9 120000 -2.25 1.6855 12.5205 0.7017 0.5432 0.0171 0.0440 0.0124 0.1211 0.0280 0.2215 0.6894 0.0236 0.5002
8.9 120000 -2.00 1.2030 13.6610 0.4978 0.4509 0.0164 0.0421 0.0119 0.1329 0.0408 0.1851 0.4747 0.0417 0.5491
8.9 120000 -1.75 0.8818 14.5896 0.3601 0.3619 0.0153 0.0394 0.0111 0.1517 0.0546 0.1505 0.3381 0.0698 0.5747
8.9 120000 -1.50 0.6767 15.1282 0.2708 0.2880 0.0139 0.0357 0.0101 0.1784 0.0677 0.1216 0.2537 0.1113 0.5776
