#Constrained by relation between 12+log(O/H), log(U) and log(C/O)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 NeIII_3869      	 OIII_4363       	 OIII_5007      
8.4000000 	 -0.4000000 	 -3.2500000 	 18.1733000 	 0.0000000 	 0.0776000 	 2.0621000 	 0.1725000 	 1.0913000 	 0.6606000 	 0.1021000 	 7.7411000
8.4000000 	 -0.4000000 	 -3.0000000 	 11.7909000 	 0.0029000 	 0.3046000 	 2.3102000 	 0.3529000 	 1.8177000 	 0.7831000 	 0.1818000 	 11.4715000
8.4000000 	 -0.4000000 	 -2.7500000 	 8.2771000 	 0.0128000 	 0.9250000 	 2.5168000 	 0.5880000 	 2.7322000 	 0.8557000 	 0.2649000 	 14.0465000
8.4000000 	 -0.4000000 	 -2.5000000 	 5.9899000 	 0.0511000 	 1.9386000 	 2.7622000 	 0.8502000 	 3.6581000 	 0.8565000 	 0.3388000 	 15.2684000
8.4000000 	 -0.4000000 	 -2.2500000 	 4.8236000 	 0.1842000 	 3.0172000 	 3.0789000 	 1.0939000 	 4.3037000 	 0.7989000 	 0.3899000 	 15.0807000
8.4000000 	 -0.4000000 	 -2.0000000 	 3.5470000 	 0.5087000 	 3.9217000 	 3.4878000 	 1.2406000 	 4.4202000 	 0.6915000 	 0.4001000 	 13.4845000
8.4000000 	 -0.4000000 	 -1.7500000 	 3.2073000 	 0.9889000 	 4.3104000 	 3.8504000 	 1.1674000 	 3.8780000 	 0.5398000 	 0.3479000 	 10.5153000
8.4000000 	 -0.4000000 	 -1.5000000 	 2.6925000 	 1.3905000 	 4.0318000 	 4.0375000 	 0.9071000 	 2.9560000 	 0.3752000 	 0.2561000 	 7.1686000
8.4000000 	 -0.4000000 	 -1.2500000 	 2.5003000 	 1.5116000 	 3.3637000 	 3.9439000 	 0.6153000 	 2.0586000 	 0.2407000 	 0.1671000 	 4.4278000
8.4000000 	 -0.4000000 	 -1.0000000 	 2.2053000 	 1.4054000 	 2.7002000 	 3.5805000 	 0.4139000 	 1.4104000 	 0.1521000 	 0.1074000 	 2.6738000
8.4000000 	 -0.4000000 	 -0.7500000 	 1.6878000 	 1.2924000 	 2.3212000 	 3.0586000 	 0.3465000 	 1.0405000 	 0.1019000 	 0.0815000 	 1.7738000
8.4000000 	 -0.4000000 	 -0.5000000 	 0.8650000 	 1.4670000 	 2.3518000 	 2.7034000 	 0.5607000 	 1.0562000 	 0.0931000 	 0.1106000 	 1.8517000
8.5000000 	 -0.9000000 	 -4.0000000 	 24.7053000 	 0.0000000 	 0.0000000 	 0.8314000 	 0.0025000 	 0.0372000 	 0.2933000 	 0.0034000 	 0.5472000
8.5000000 	 -0.9000000 	 -3.7500000 	 25.1265000 	 0.0000000 	 0.0000000 	 1.2787000 	 0.0158000 	 0.0934000 	 0.4443000 	 0.0135000 	 1.6720000
8.5000000 	 -0.9000000 	 -3.5000000 	 22.7041000 	 0.0000000 	 0.0066000 	 1.7258000 	 0.0620000 	 0.1947000 	 0.5999000 	 0.0451000 	 4.5300000
8.5000000 	 -0.9000000 	 -3.2500000 	 17.8309000 	 0.0000000 	 0.0261000 	 2.0613000 	 0.1673000 	 0.3513000 	 0.7508000 	 0.1062000 	 8.8517000
8.5000000 	 -0.9000000 	 -3.0000000 	 11.6629000 	 0.0000000 	 0.0971000 	 2.3040000 	 0.3445000 	 0.5865000 	 0.8931000 	 0.1901000 	 13.1484000
8.5000000 	 -0.9000000 	 -2.7500000 	 7.5843000 	 0.0054000 	 0.3305000 	 2.5260000 	 0.5998000 	 0.9075000 	 0.9922000 	 0.2869000 	 16.4517000
8.5000000 	 -0.9000000 	 -2.5000000 	 5.3882000 	 0.0205000 	 0.8557000 	 2.7784000 	 0.9198000 	 1.2681000 	 1.0147000 	 0.3820000 	 18.2566000
8.5000000 	 -0.9000000 	 -2.2500000 	 4.3182000 	 0.0777000 	 1.6518000 	 3.1156000 	 1.2636000 	 1.5781000 	 0.9667000 	 0.4607000 	 18.4579000
8.5000000 	 -0.9000000 	 -2.0000000 	 3.4097000 	 0.2388000 	 2.4492000 	 3.5204000 	 1.4962000 	 1.6860000 	 0.8481000 	 0.4864000 	 16.6632000
8.5000000 	 -0.9000000 	 -1.7500000 	 2.9901000 	 0.5039000 	 2.8481000 	 3.8766000 	 1.4412000 	 1.5063000 	 0.6676000 	 0.4298000 	 13.0622000
8.5000000 	 -0.9000000 	 -1.5000000 	 2.6568000 	 0.7308000 	 2.6974000 	 4.0566000 	 1.1312000 	 1.1522000 	 0.4680000 	 0.3187000 	 8.9319000
8.5000000 	 -0.9000000 	 -1.2500000 	 2.3352000 	 0.8084000 	 2.2490000 	 3.9733000 	 0.7837000 	 0.8109000 	 0.3017000 	 0.2114000 	 5.5691000
8.5000000 	 -0.9000000 	 -1.0000000 	 2.0246000 	 0.7589000 	 1.7677000 	 3.6164000 	 0.5439000 	 0.5656000 	 0.1907000 	 0.1391000 	 3.4017000
8.5000000 	 -0.9000000 	 -0.7500000 	 1.5073000 	 0.6759000 	 1.4307000 	 3.0942000 	 0.4904000 	 0.4369000 	 0.1314000 	 0.1128000 	 2.3676000
8.5000000 	 -0.9000000 	 -0.5000000 	 0.8542000 	 0.6899000 	 1.3134000 	 2.7464000 	 0.7946000 	 0.4733000 	 0.1350000 	 0.1576000 	 2.6413000
8.5000000 	 -0.7750000 	 -4.0000000 	 24.7345000 	 0.0000000 	 0.0000000 	 0.8303000 	 0.0024000 	 0.0486000 	 0.2912000 	 0.0033000 	 0.5295000
8.5000000 	 -0.7750000 	 -3.7500000 	 25.1897000 	 0.0000000 	 0.0010000 	 1.2744000 	 0.0153000 	 0.1221000 	 0.4410000 	 0.0131000 	 1.6314000
8.5000000 	 -0.7750000 	 -3.5000000 	 22.6702000 	 0.0000000 	 0.0083000 	 1.7201000 	 0.0605000 	 0.2552000 	 0.5947000 	 0.0443000 	 4.4778000
8.5000000 	 -0.7750000 	 -3.2500000 	 17.7727000 	 0.0000000 	 0.0330000 	 2.0597000 	 0.1647000 	 0.4625000 	 0.7461000 	 0.1050000 	 8.7997000
8.5000000 	 -0.7750000 	 -3.0000000 	 11.5003000 	 0.0000000 	 0.1255000 	 2.3111000 	 0.3416000 	 0.7755000 	 0.8888000 	 0.1892000 	 13.1466000
8.5000000 	 -0.7750000 	 -2.7500000 	 8.1362000 	 0.0066000 	 0.4176000 	 2.5144000 	 0.5880000 	 1.1912000 	 0.9862000 	 0.2825000 	 16.2985000
8.5000000 	 -0.7750000 	 -2.5000000 	 5.5923000 	 0.0249000 	 1.0395000 	 2.7656000 	 0.8976000 	 1.6567000 	 1.0075000 	 0.3750000 	 18.0695000
8.5000000 	 -0.7750000 	 -2.2500000 	 4.3180000 	 0.0958000 	 1.9320000 	 3.1155000 	 1.2331000 	 2.0595000 	 0.9608000 	 0.4531000 	 18.3395000
8.5000000 	 -0.7750000 	 -2.0000000 	 3.5553000 	 0.2935000 	 2.7876000 	 3.5217000 	 1.4599000 	 2.1997000 	 0.8455000 	 0.4786000 	 16.5732000
8.5000000 	 -0.7750000 	 -1.7500000 	 2.9922000 	 0.6191000 	 3.2324000 	 3.8920000 	 1.4152000 	 1.9795000 	 0.6677000 	 0.4251000 	 13.0449000
8.5000000 	 -0.7750000 	 -1.5000000 	 2.6622000 	 0.8993000 	 3.0765000 	 4.0824000 	 1.1174000 	 1.5263000 	 0.4684000 	 0.3167000 	 8.9458000
8.5000000 	 -0.7750000 	 -1.2500000 	 2.3532000 	 0.9957000 	 2.5911000 	 3.9968000 	 0.7762000 	 1.0801000 	 0.3023000 	 0.2105000 	 5.5823000
8.5000000 	 -0.7750000 	 -1.0000000 	 2.0267000 	 0.9366000 	 2.0593000 	 3.6324000 	 0.5374000 	 0.7559000 	 0.1916000 	 0.1383000 	 3.4082000
8.5000000 	 -0.7750000 	 -0.7500000 	 1.5295000 	 0.8440000 	 1.7089000 	 3.1059000 	 0.4783000 	 0.5810000 	 0.1314000 	 0.1109000 	 2.3564000
8.5000000 	 -0.7750000 	 -0.5000000 	 0.8429000 	 0.8799000 	 1.6136000 	 2.7548000 	 0.7682000 	 0.6242000 	 0.1326000 	 0.1533000 	 2.5928000
8.5000000 	 -0.6500000 	 -4.0000000 	 24.6432000 	 0.0000000 	 0.0000000 	 0.8286000 	 0.0023000 	 0.0628000 	 0.2862000 	 0.0032000 	 0.5263000
8.5000000 	 -0.6500000 	 -3.7500000 	 25.0451000 	 0.0000000 	 0.0013000 	 1.2737000 	 0.0149000 	 0.1589000 	 0.4353000 	 0.0129000 	 1.6224000
8.5000000 	 -0.6500000 	 -3.5000000 	 22.6145000 	 0.0000000 	 0.0105000 	 1.7165000 	 0.0590000 	 0.3333000 	 0.5888000 	 0.0434000 	 4.4269000
8.5000000 	 -0.6500000 	 -3.2500000 	 17.3837000 	 0.0000000 	 0.0420000 	 2.0648000 	 0.1628000 	 0.6099000 	 0.7407000 	 0.1043000 	 8.7940000
8.5000000 	 -0.6500000 	 -3.0000000 	 11.6275000 	 0.0012000 	 0.1592000 	 2.2981000 	 0.3331000 	 1.0143000 	 0.8811000 	 0.1855000 	 12.9757000
8.5000000 	 -0.6500000 	 -2.7500000 	 7.5874000 	 0.0079000 	 0.5259000 	 2.5200000 	 0.5780000 	 1.5649000 	 0.9784000 	 0.2794000 	 16.2366000
8.5000000 	 -0.6500000 	 -2.5000000 	 5.8635000 	 0.0302000 	 1.2369000 	 2.7617000 	 0.8735000 	 2.1575000 	 0.9987000 	 0.3679000 	 17.9096000
8.5000000 	 -0.6500000 	 -2.2500000 	 4.3028000 	 0.1166000 	 2.1969000 	 3.1162000 	 1.1973000 	 2.6740000 	 0.9534000 	 0.4441000 	 18.2022000
8.5000000 	 -0.6500000 	 -2.0000000 	 3.5371000 	 0.3543000 	 3.0931000 	 3.5313000 	 1.4194000 	 2.8569000 	 0.8417000 	 0.4701000 	 16.4984000
8.5000000 	 -0.6500000 	 -1.7500000 	 3.0554000 	 0.7422000 	 3.5747000 	 3.9117000 	 1.3825000 	 2.5863000 	 0.6674000 	 0.4192000 	 13.0235000
8.5000000 	 -0.6500000 	 -1.5000000 	 2.6021000 	 1.0809000 	 3.4252000 	 4.1130000 	 1.1000000 	 2.0145000 	 0.4694000 	 0.3142000 	 8.9630000
8.5000000 	 -0.6500000 	 -1.2500000 	 2.3666000 	 1.2003000 	 2.9120000 	 4.0270000 	 0.7656000 	 1.4343000 	 0.3031000 	 0.2092000 	 5.5991000
8.5000000 	 -0.6500000 	 -1.0000000 	 2.0514000 	 1.1316000 	 2.3475000 	 3.6521000 	 0.5299000 	 1.0083000 	 0.1930000 	 0.1373000 	 3.4171000
8.5000000 	 -0.6500000 	 -0.7500000 	 1.6090000 	 1.0308000 	 1.9898000 	 3.1169000 	 0.4649000 	 0.7739000 	 0.1331000 	 0.1090000 	 2.3506000
8.5000000 	 -0.6500000 	 -0.5000000 	 0.8616000 	 1.1027000 	 1.9386000 	 2.7653000 	 0.7346000 	 0.8193000 	 0.1297000 	 0.1478000 	 2.5314000
8.5000000 	 -0.5250000 	 -4.0000000 	 24.5624000 	 0.0000000 	 0.0000000 	 0.8262000 	 0.0022000 	 0.0803000 	 0.2804000 	 0.0031000 	 0.5165000
8.5000000 	 -0.5250000 	 -3.7500000 	 24.8556000 	 0.0000000 	 0.0017000 	 1.2762000 	 0.0146000 	 0.2057000 	 0.4285000 	 0.0127000 	 1.6209000
8.5000000 	 -0.5250000 	 -3.5000000 	 22.5349000 	 0.0000000 	 0.0131000 	 1.7109000 	 0.0569000 	 0.4318000 	 0.5806000 	 0.0422000 	 4.3540000
8.5000000 	 -0.5250000 	 -3.2500000 	 17.4932000 	 0.0000000 	 0.0524000 	 2.0494000 	 0.1575000 	 0.7928000 	 0.7323000 	 0.1015000 	 8.6421000
8.5000000 	 -0.5250000 	 -3.0000000 	 11.5996000 	 0.0014000 	 0.2024000 	 2.2961000 	 0.3256000 	 1.3262000 	 0.8726000 	 0.1824000 	 12.8688000
8.5000000 	 -0.5250000 	 -2.7500000 	 7.8167000 	 0.0094000 	 0.6475000 	 2.5145000 	 0.5628000 	 2.0405000 	 0.9686000 	 0.2740000 	 16.0784000
8.5000000 	 -0.5250000 	 -2.5000000 	 5.6200000 	 0.0366000 	 1.4458000 	 2.7701000 	 0.8497000 	 2.8070000 	 0.9885000 	 0.3612000 	 17.8056000
8.5000000 	 -0.5250000 	 -2.2500000 	 4.3425000 	 0.1395000 	 2.4246000 	 3.1133000 	 1.1522000 	 3.4431000 	 0.9438000 	 0.4325000 	 18.0096000
8.5000000 	 -0.5250000 	 -2.0000000 	 3.4793000 	 0.4162000 	 3.3383000 	 3.5409000 	 1.3684000 	 3.6783000 	 0.8361000 	 0.4592000 	 16.3875000
8.5000000 	 -0.5250000 	 -1.7500000 	 2.9861000 	 0.8646000 	 3.8604000 	 3.9378000 	 1.3433000 	 3.3573000 	 0.6665000 	 0.4122000 	 13.0016000
8.5000000 	 -0.5250000 	 -1.5000000 	 2.5972000 	 1.2630000 	 3.7287000 	 4.1457000 	 1.0756000 	 2.6424000 	 0.4712000 	 0.3103000 	 8.9702000
8.5000000 	 -0.5250000 	 -1.2500000 	 2.3485000 	 1.4105000 	 3.2010000 	 4.0622000 	 0.7535000 	 1.9006000 	 0.3053000 	 0.2077000 	 5.6222000
8.5000000 	 -0.5250000 	 -1.0000000 	 2.1090000 	 1.3366000 	 2.6119000 	 3.6816000 	 0.5211000 	 1.3428000 	 0.1944000 	 0.1363000 	 3.4357000
8.5000000 	 -0.5250000 	 -0.7500000 	 1.5855000 	 1.2330000 	 2.2625000 	 3.1380000 	 0.4506000 	 1.0299000 	 0.1332000 	 0.1069000 	 2.3475000
8.5000000 	 -0.5250000 	 -0.5000000 	 1.0145000 	 1.3512000 	 2.2666000 	 2.7758000 	 0.6936000 	 1.0714000 	 0.1272000 	 0.1411000 	 2.4596000
8.5000000 	 -0.4000000 	 -4.0000000 	 24.4702000 	 0.0000000 	 0.0000000 	 0.8230000 	 0.0021000 	 0.1014000 	 0.2730000 	 0.0030000 	 0.5015000
8.5000000 	 -0.4000000 	 -3.7500000 	 24.7085000 	 0.0000000 	 0.0033000 	 1.2682000 	 0.0137000 	 0.2610000 	 0.4180000 	 0.0121000 	 1.5756000
8.5000000 	 -0.4000000 	 -3.5000000 	 22.5086000 	 0.0000000 	 0.0159000 	 1.6813000 	 0.0539000 	 0.5539000 	 0.5706000 	 0.0405000 	 4.2372000
8.5000000 	 -0.4000000 	 -3.2500000 	 17.1238000 	 0.0000000 	 0.0661000 	 2.0592000 	 0.1533000 	 1.0298000 	 0.7219000 	 0.0997000 	 8.5930000
8.5000000 	 -0.4000000 	 -3.0000000 	 11.1163000 	 0.0028000 	 0.2596000 	 2.3074000 	 0.3191000 	 1.7338000 	 0.8631000 	 0.1802000 	 12.8415000
8.5000000 	 -0.4000000 	 -2.7500000 	 7.6824000 	 0.0112000 	 0.7825000 	 2.5131000 	 0.5440000 	 2.6443000 	 0.9556000 	 0.2676000 	 15.9050000
8.5000000 	 -0.4000000 	 -2.5000000 	 5.4773000 	 0.0436000 	 1.6499000 	 2.7705000 	 0.8174000 	 3.6173000 	 0.9751000 	 0.3517000 	 17.6111000
8.5000000 	 -0.4000000 	 -2.2500000 	 4.2292000 	 0.1632000 	 2.6179000 	 3.1112000 	 1.0996000 	 4.3947000 	 0.9316000 	 0.4189000 	 17.7866000
8.5000000 	 -0.4000000 	 -2.0000000 	 3.4773000 	 0.4734000 	 3.5025000 	 3.5503000 	 1.3081000 	 4.6926000 	 0.8290000 	 0.4459000 	 16.2491000
8.5000000 	 -0.4000000 	 -1.7500000 	 2.9878000 	 0.9740000 	 4.0735000 	 3.9693000 	 1.2965000 	 4.3228000 	 0.6647000 	 0.4037000 	 12.9757000
8.5000000 	 -0.4000000 	 -1.5000000 	 2.7217000 	 1.4350000 	 3.9846000 	 4.1926000 	 1.0485000 	 3.4493000 	 0.4726000 	 0.3063000 	 8.9986000
8.5000000 	 -0.4000000 	 -1.2500000 	 2.4174000 	 1.6166000 	 3.4547000 	 4.1094000 	 0.7387000 	 2.5087000 	 0.3071000 	 0.2058000 	 5.6511000
8.5000000 	 -0.4000000 	 -1.0000000 	 2.1752000 	 1.5406000 	 2.8495000 	 3.7178000 	 0.5116000 	 1.7859000 	 0.1964000 	 0.1354000 	 3.4612000
8.5000000 	 -0.4000000 	 -0.7500000 	 1.7178000 	 1.4345000 	 2.5026000 	 3.1615000 	 0.4331000 	 1.3671000 	 0.1350000 	 0.1045000 	 2.3486000
8.5000000 	 -0.4000000 	 -0.5000000 	 0.8971000 	 1.6192000 	 2.5824000 	 2.7951000 	 0.6457000 	 1.3917000 	 0.1229000 	 0.1332000 	 2.3743000
8.6000000 	 -0.6500000 	 -4.0000000 	 23.8529000 	 0.0000000 	 0.0000000 	 0.7914000 	 0.0015000 	 0.0431000 	 0.2647000 	 0.0025000 	 0.5093000
8.6000000 	 -0.6500000 	 -3.7500000 	 23.7669000 	 0.0000000 	 0.0012000 	 1.2396000 	 0.0110000 	 0.1266000 	 0.4355000 	 0.0109000 	 1.6568000
8.6000000 	 -0.6500000 	 -3.5000000 	 21.4549000 	 0.0000000 	 0.0088000 	 1.6714000 	 0.0455000 	 0.2833000 	 0.6111000 	 0.0379000 	 4.5562000
8.6000000 	 -0.6500000 	 -3.2500000 	 16.6715000 	 0.0000000 	 0.0329000 	 2.0315000 	 0.1309000 	 0.5339000 	 0.7800000 	 0.0941000 	 9.2750000
8.6000000 	 -0.6500000 	 -3.0000000 	 10.5006000 	 0.0011000 	 0.1241000 	 2.2875000 	 0.2793000 	 0.9084000 	 0.9392000 	 0.1738000 	 14.1038000
8.6000000 	 -0.6500000 	 -2.7500000 	 7.0041000 	 0.0068000 	 0.4094000 	 2.5022000 	 0.4948000 	 1.4189000 	 1.0572000 	 0.2663000 	 17.8242000
8.6000000 	 -0.6500000 	 -2.5000000 	 5.4301000 	 0.0240000 	 0.9750000 	 2.7512000 	 0.7763000 	 2.0030000 	 1.1024000 	 0.3614000 	 20.0572000
8.6000000 	 -0.6500000 	 -2.2500000 	 4.0307000 	 0.0965000 	 1.7949000 	 3.1256000 	 1.1300000 	 2.5806000 	 1.0841000 	 0.4552000 	 20.9252000
8.6000000 	 -0.6500000 	 -2.0000000 	 3.2381000 	 0.3216000 	 2.6985000 	 3.5940000 	 1.4370000 	 2.9237000 	 0.9906000 	 0.5084000 	 19.5967000
8.6000000 	 -0.6500000 	 -1.7500000 	 2.8320000 	 0.7320000 	 3.3371000 	 4.0337000 	 1.4902000 	 2.8104000 	 0.8119000 	 0.4756000 	 15.8943000
8.6000000 	 -0.6500000 	 -1.5000000 	 2.4912000 	 1.1342000 	 3.3978000 	 4.2847000 	 1.2462000 	 2.3127000 	 0.5852000 	 0.3702000 	 11.1698000
8.6000000 	 -0.6500000 	 -1.2500000 	 2.2046000 	 1.3057000 	 3.0071000 	 4.2057000 	 0.9012000 	 1.7251000 	 0.3857000 	 0.2537000 	 7.0893000
8.6000000 	 -0.6500000 	 -1.0000000 	 1.9548000 	 1.2654000 	 2.5176000 	 3.8127000 	 0.6445000 	 1.2644000 	 0.2476000 	 0.1711000 	 4.4012000
8.6000000 	 -0.6500000 	 -0.7500000 	 1.5229000 	 1.1722000 	 2.1930000 	 3.2480000 	 0.5716000 	 1.0104000 	 0.1733000 	 0.1378000 	 3.0861000
8.6000000 	 -0.6500000 	 -0.5000000 	 0.9034000 	 1.2473000 	 2.1871000 	 2.8791000 	 0.8480000 	 1.0777000 	 0.1705000 	 0.1783000 	 3.2497000
8.6000000 	 -0.5250000 	 -4.0000000 	 23.8149000 	 0.0000000 	 0.0000000 	 0.7885000 	 0.0014000 	 0.0546000 	 0.2581000 	 0.0024000 	 0.4962000
8.6000000 	 -0.5250000 	 -3.7500000 	 23.5398000 	 0.0000000 	 0.0015000 	 1.2407000 	 0.0107000 	 0.1613000 	 0.4240000 	 0.0107000 	 1.6646000
8.6000000 	 -0.5250000 	 -3.5000000 	 21.7262000 	 0.0000000 	 0.0109000 	 1.6818000 	 0.0444000 	 0.3666000 	 0.6004000 	 0.0373000 	 4.5477000
8.6000000 	 -0.5250000 	 -3.2500000 	 16.4566000 	 0.0000000 	 0.0413000 	 2.0360000 	 0.1281000 	 0.6954000 	 0.7699000 	 0.0927000 	 9.2308000
8.6000000 	 -0.5250000 	 -3.0000000 	 10.4159000 	 0.0014000 	 0.1569000 	 2.2834000 	 0.2728000 	 1.1869000 	 0.9295000 	 0.1708000 	 13.9782000
8.6000000 	 -0.5250000 	 -2.7500000 	 7.1220000 	 0.0080000 	 0.5012000 	 2.4989000 	 0.4827000 	 1.8522000 	 1.0457000 	 0.2616000 	 17.6795000
8.6000000 	 -0.5250000 	 -2.5000000 	 5.0455000 	 0.0289000 	 1.1337000 	 2.7611000 	 0.7573000 	 2.6131000 	 1.0906000 	 0.3558000 	 19.9707000
8.6000000 	 -0.5250000 	 -2.2500000 	 4.0093000 	 0.1142000 	 1.9594000 	 3.1204000 	 1.0866000 	 3.3218000 	 1.0716000 	 0.4430000 	 20.6945000
8.6000000 	 -0.5250000 	 -2.0000000 	 3.2487000 	 0.3692000 	 2.8564000 	 3.5862000 	 1.3770000 	 3.7451000 	 0.9826000 	 0.4940000 	 19.3875000
8.6000000 	 -0.5250000 	 -1.7500000 	 2.7218000 	 0.8330000 	 3.5433000 	 4.0560000 	 1.4432000 	 3.6319000 	 0.8087000 	 0.4666000 	 15.8537000
8.6000000 	 -0.5250000 	 -1.5000000 	 2.4724000 	 1.2958000 	 3.6285000 	 4.3152000 	 1.2148000 	 3.0198000 	 0.5867000 	 0.3649000 	 11.1739000
8.6000000 	 -0.5250000 	 -1.2500000 	 2.2945000 	 1.5036000 	 3.2577000 	 4.2440000 	 0.8839000 	 2.2771000 	 0.3876000 	 0.2514000 	 7.1142000
8.6000000 	 -0.5250000 	 -1.0000000 	 2.0125000 	 1.4654000 	 2.7502000 	 3.8448000 	 0.6330000 	 1.6802000 	 0.2495000 	 0.1698000 	 4.4269000
8.6000000 	 -0.5250000 	 -0.7500000 	 1.6011000 	 1.3711000 	 2.4320000 	 3.2687000 	 0.5511000 	 1.3395000 	 0.1747000 	 0.1347000 	 3.0789000
8.6000000 	 -0.5250000 	 -0.5000000 	 1.0389000 	 1.4948000 	 2.4849000 	 2.8944000 	 0.7968000 	 1.4062000 	 0.1668000 	 0.1697000 	 3.1556000
8.6000000 	 -0.4000000 	 -4.0000000 	 23.7591000 	 0.0000000 	 0.0000000 	 0.7852000 	 0.0013000 	 0.0680000 	 0.2492000 	 0.0022000 	 0.4835000
8.6000000 	 -0.4000000 	 -3.7500000 	 23.5831000 	 0.0000000 	 0.0018000 	 1.2317000 	 0.0098000 	 0.2043000 	 0.4147000 	 0.0100000 	 1.5844000
8.6000000 	 -0.4000000 	 -3.5000000 	 21.5728000 	 0.0000000 	 0.0132000 	 1.6795000 	 0.0423000 	 0.4679000 	 0.5872000 	 0.0360000 	 4.4718000
8.6000000 	 -0.4000000 	 -3.2500000 	 16.3803000 	 0.0000000 	 0.0511000 	 2.0301000 	 0.1233000 	 0.8969000 	 0.7573000 	 0.0901000 	 9.0893000
8.6000000 	 -0.4000000 	 -3.0000000 	 10.7270000 	 0.0027000 	 0.1992000 	 2.2823000 	 0.2653000 	 1.5434000 	 0.9175000 	 0.1675000 	 13.8553000
8.6000000 	 -0.4000000 	 -2.7500000 	 7.1079000 	 0.0093000 	 0.6007000 	 2.4862000 	 0.4658000 	 2.3984000 	 1.0314000 	 0.2548000 	 17.4267000
8.6000000 	 -0.4000000 	 -2.5000000 	 4.9648000 	 0.0343000 	 1.3234000 	 2.7535000 	 0.7278000 	 3.3683000 	 1.0749000 	 0.3460000 	 19.7194000
8.6000000 	 -0.4000000 	 -2.2500000 	 3.8277000 	 0.1327000 	 2.2210000 	 3.1197000 	 1.0387000 	 4.2494000 	 1.0561000 	 0.4297000 	 20.4605000
8.6000000 	 -0.4000000 	 -2.0000000 	 3.2709000 	 0.4107000 	 3.0792000 	 3.5849000 	 1.3106000 	 4.7609000 	 0.9717000 	 0.4780000 	 19.1773000
8.6000000 	 -0.4000000 	 -1.7500000 	 2.7464000 	 0.9099000 	 3.7175000 	 4.0674000 	 1.3817000 	 4.6395000 	 0.8055000 	 0.4540000 	 15.7536000
8.6000000 	 -0.4000000 	 -1.5000000 	 2.5409000 	 1.4343000 	 3.8393000 	 4.3561000 	 1.1787000 	 3.9182000 	 0.5876000 	 0.3590000 	 11.1923000
8.6000000 	 -0.4000000 	 -1.2500000 	 2.3073000 	 1.6870000 	 3.4638000 	 4.2962000 	 0.8636000 	 2.9915000 	 0.3893000 	 0.2486000 	 7.1523000
8.6000000 	 -0.4000000 	 -1.0000000 	 1.9640000 	 1.6562000 	 2.9556000 	 3.8880000 	 0.6197000 	 2.2263000 	 0.2514000 	 0.1683000 	 4.4601000
8.6000000 	 -0.4000000 	 -0.7500000 	 1.6093000 	 1.5625000 	 2.6352000 	 3.2975000 	 0.5323000 	 1.7772000 	 0.1762000 	 0.1322000 	 3.0886000
8.6000000 	 -0.4000000 	 -0.5000000 	 1.0732000 	 1.7456000 	 2.7465000 	 2.9145000 	 0.7406000 	 1.8297000 	 0.1629000 	 0.1604000 	 3.0623000
8.6000000 	 -0.2750000 	 -4.0000000 	 23.6993000 	 0.0000000 	 0.0000000 	 0.7806000 	 0.0012000 	 0.0831000 	 0.2382000 	 0.0021000 	 0.4656000
8.6000000 	 -0.2750000 	 -3.7500000 	 23.5461000 	 0.0000000 	 0.0035000 	 1.2258000 	 0.0090000 	 0.2546000 	 0.4019000 	 0.0093000 	 1.5192000
8.6000000 	 -0.2750000 	 -3.5000000 	 21.5441000 	 0.0000000 	 0.0155000 	 1.6666000 	 0.0392000 	 0.5902000 	 0.5716000 	 0.0340000 	 4.3142000
8.6000000 	 -0.2750000 	 -3.2500000 	 16.2225000 	 0.0000000 	 0.0628000 	 2.0245000 	 0.1175000 	 1.1467000 	 0.7412000 	 0.0870000 	 8.9269000
8.6000000 	 -0.2750000 	 -3.0000000 	 10.5573000 	 0.0033000 	 0.2439000 	 2.2637000 	 0.2531000 	 1.9804000 	 0.9006000 	 0.1615000 	 13.5559000
8.6000000 	 -0.2750000 	 -2.7500000 	 7.1045000 	 0.0107000 	 0.7209000 	 2.4774000 	 0.4469000 	 3.0874000 	 1.0137000 	 0.2473000 	 17.1718000
8.6000000 	 -0.2750000 	 -2.5000000 	 4.9919000 	 0.0399000 	 1.5284000 	 2.7389000 	 0.6911000 	 4.2989000 	 1.0555000 	 0.3335000 	 19.3728000
8.6000000 	 -0.2750000 	 -2.2500000 	 3.8413000 	 0.1493000 	 2.5242000 	 3.1035000 	 0.9791000 	 5.3704000 	 1.0375000 	 0.4123000 	 20.0981000
8.6000000 	 -0.2750000 	 -2.0000000 	 3.1016000 	 0.4410000 	 3.4862000 	 3.5876000 	 1.2371000 	 5.9989000 	 0.9574000 	 0.4602000 	 18.9533000
8.6000000 	 -0.2750000 	 -1.7500000 	 2.7171000 	 0.9597000 	 4.1047000 	 4.0888000 	 1.3142000 	 5.8774000 	 0.7993000 	 0.4402000 	 15.6666000
8.6000000 	 -0.2750000 	 -1.5000000 	 2.4543000 	 1.5341000 	 4.1336000 	 4.4047000 	 1.1355000 	 5.0407000 	 0.5878000 	 0.3517000 	 11.2126000
8.6000000 	 -0.2750000 	 -1.2500000 	 2.3640000 	 1.8382000 	 3.6934000 	 4.3554000 	 0.8401000 	 3.9116000 	 0.3922000 	 0.2455000 	 7.2022000
